Price,Area,Elevator,Year,Rooms,Floor,Region,Name
550000.0,55.0,0,2003,2,parter,Sławin,Mieszkanie 2 pokojowe /Irysowa
649000.0,52.0,1,2018,2,5 piętro,Sławin,2 pokoje Sławin
549000.0,48.8,1,1975,3,3 piętro,Rury,LSM/Piękne/3 Pokoje/Do wejścia
589000.0,62.97,0,2018,4,2 piętro,Dziesiąta,4 pokoje Nowe budownictwo
725000.0,56.62,1,2024,3,3 piętro,Węglin Południowy,3 pokojowe mieszkanie na Węglinie bez PCC
374400.0,36.0,1,1972,2,9 piętro,Kalinowszczyzna,"Mieszkanie 2 pokoje, Kalinowszczyzna"
920000.0,63.71,1,2020,3,4 piętro,Wrotków,Mieszkanie 3 pokoje Lublin Wrotków
875000.0,70.0,1,2022,3,3 piętro,Sławin,"Luksusowe, 70m2 Kameralny Sławin"
788817.0,56.52,1,2024,3,2 piętro,Węglin Południowy,Piękne Nowe Mieszkanie 3 Pokojowe
435000.0,38.7,0,1960,2,3 piętro,Rury,Mieszkanie dla studenta DOBRA LOKALIZACJA!
420000.0,38.6,0,1968,2,1 piętro,Kalinowszczyzna,Idealne na Booking lub dla pary/Śródmieście
525000.0,58.4,0,1997,3,2 piętro,Dziesiąta,"***3 pokoje dla rodziny, 8900/m2, do wejścia***"
619000.0,50.69,1,2023,2,1 piętro,Szerokie,"2 Pokoje, Nałęczowska, Bez Pcc"
484875.0,38.79,0,2026,2,3 piętro,Sławin,"Apartamenty Poligonowa Etap 5, M105"
277620.0,26.44,1,2025,1,3 piętro,Kośminek,Idealne Pod Inwestycje Bronowice/Felin
499000.0,59.9,0,1980,3,4 piętro,Czechów Południowy,To mieszkanie kupisz bez wkładu własnego !!
270000.0,25.34,1,,1,6 piętro,Czuby Północne,Kawalerka na Czubach
659000.0,66.0,1,2023,3,4 piętro,Wrotków,Mieszkanie 3 pokoje 66m2 ul.Wolińskiego.
329000.0,43.0,0,1965,2,3 piętro,Kośminek,"Rozkładowe 2 pokoje, 43 m, Bronowice"
190237.5,71.34,0,,4,,Czuby Południowe,"Mieszkanie ul. Ametystowa ,Lublin"
505000.0,42.0,1,2020,2,parter,Wrotków,"Mieszkanie 42 m2 z ogródkiem 43 m2, Wrotków"
389000.0,48.0,0,1969,3,4 piętro,Kalinowszczyzna,"3 pokoje do remontu, Kalinowszczyzna"
529000.0,48.61,0,2016,3,1 piętro,Dziesiąta,"Trzy pokoje do wejścia, zamknięte osiedle."
439000.0,48.0,0,1974,3,4 piętro,Rury,Trzy pokoje gotowe do zamieszkania
659726.0,96.17,0,1930,4,3 piętro,Śródmieście,"Śródmieście - 96,17M2 - 6860Zł M²"
475000.0,75.56,1,1970,4,1 piętro,Bronowice,"Mieszkanie  na sprzedaż ul. Łabędzia ,Bronowice"
570000.0,72.0,0,1965,3,2 piętro,Wieniawa,Inwestycja ! Okazjonalne mieszkanie na Wieniawie
541292.0,53.12,1,2025,3,2 piętro,Kośminek,Felin Park II | mieszkanie 3-pok. | M24
277620.0,26.44,1,2024,1,4 piętro,Kośminek,Lokal Studencki- Aura II Bud.4 - 26m2
1268931.0,70.89,1,2022,2,2 piętro,Śródmieście,Apartament 3- pok. centrum- Litevski Art Residence
643860.0,65.7,1,2026,3,1 piętro,Wrotków,Active City etap V  | mieszkanie 3-pok. | D1_1_01
623000.0,89.1,1,1981,7,2 piętro,Czuby Północne,"Gotowiec inwestycyjny, ROI 11.85%, Fantastyczna 21"
580000.0,42.15,0,2000,2,1 piętro,Rury,"Mieszkanie 2 pok z garażem, Lublin Śródmieście"
648000.0,65.0,0,1996,3,3 piętro,Wieniawa,Wieniawa 3 pokoje
570000.0,56.0,0,2000,2,1 piętro,Czechów Południowy,Lublin Czechów 2 pokoje
520000.0,56.8,0,1976,3,1 piętro,Bronowice,"Bronowice, 3 pokoje, 1 piętro"
731500.0,36.7,1,1936,2,1 piętro,Śródmieście,Apartament Art Deco 37m
1555000.0,92.32,1,2024,5,2 piętro,Wieniawa,Lublin Śródmieście Apartamenty Reduta
920000.0,93.9,0,2004,2,2 piętro,Konstantynów,"*** Konstantynów, Piękne, Przestronne, 94 Mkw"
699000.0,62.66,1,2017,3,parter,Felin,"Piękne, 3 Pokoje Do Wejścia Na Osiedlu Europejskim"
579000.0,55.2,1,1960,3,3 piętro,Rury,LSM/Piękne/3 Pokoje/Parking
500750.0,40.06,0,2026,2,2 piętro,Sławin,"Apartamenty Poligonowa Etap 5, M93"
605420.0,56.36,1,,3,3 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 3-pok. | 24
498204.0,39.54,1,2025,2,4 piętro,Konstantynów,Wojciechowska Square | mieszkanie 86
452025.0,44.1,0,2026,2,parter,Wrotków,Active City | mieszkanie 2-pok. | B2_0_01
1439305.0,70.21,1,2022,2,2 piętro,Śródmieście,Apartament 2- pok. centrum- Litevski Art Residence
405225.0,45.03,1,2024,2,3 piętro,Węglin Południowy,2 - pokojowe mieszkanie przy ul. Onyksowej
657360.0,66.4,1,2026,3,4 piętro,Wrotków,Active City etap V  | mieszkanie 3-pok. | A3_4_30
360000.0,45.0,0,1995,3,parter,Rury,"w pobliżu Politechniki, ul. Nowomiejska, 3"
499999.0,42.31,1,2012,2,1 piętro,Węglin Południowy,Piękne 2 pokojowe mieszkanie - zielona okolica
695000.0,107.0,0,2005,3,4 piętro,Wrotków,Przytulne ale przestronne mieszkanie
530000.0,54.7,0,2006,2,2 piętro,Czuby Północne,"*** 2 pokoje, blok 2006, Czuby, ul. Orkana***"
407000.0,29.35,1,2022,1,4 piętro,Czuby Północne,Kawalerka na sprzedaż/wynajęta/obok SPA Orkana/
419000.0,44.8,0,1963,2,3 piętro,Rury,Mieszkanie na sprzedaż dwupokojowe/LSM/Balkon
539000.0,52.8,0,1965,3,1 piętro,Śródmieście,3 pokoje w Śródmieściu do wejścia !!
390000.0,38.33,0,2001,2,parter,Ponikwoda,"2 pokoje w kameralnym bloku, garaż"
549000.0,50.0,0,2000,2,3 piętro,Czuby Południowe,"2 pokoje w zielonej okolicy, Czuby"
499000.0,45.0,1,2025,3,2 piętro,Wrotków,"Nowe mieszkanie, os. Regaty"
575000.0,60.0,0,1988,3,2 piętro,Czechów Północny,Trzypokojowe mieszkanie na Czechowie
465500.0,37.24,0,2026,2,2 piętro,Sławin,"Apartamenty Poligonowa Etap 5, M87"
588000.0,58.0,1,,1,,Ponikwoda,Nowe 4 pokoje w SUPER CENIE na Dni Otwarte+GARAŻ
330100.0,25.0,1,,1,,Ponikwoda,Kawalerka + Miejsce w Garażu + DNI OTWARTE !!
444500.0,37.0,1,,2,,Ponikwoda,Nowe 2 pokoje + Miejsce GARAŻ + 5 min do Centrum
528300.0,50.0,1,,3,,Ponikwoda,Nowe 3 pokoje + Wysoki Standard + GARAŻ
565000.0,68.6,0,,3,parter,Rury,Duże mieszkanie 3-pok. z możliwością 4 pokoi!
590000.0,58.5,1,2014,3,parter,Węglin Południowy,Unikalne mieszkanie
510000.0,51.37,0,2010,2,parter,Sławin,"Atrakcyjne mieszkanie 2 pokoje, os. Botanik"
498500.0,55.5,0,1998,2,2 piętro,Śródmieście,2 pokoje Czuby okolice ul.Bursztynowej
552000.0,65.3,0,1990,3,1 piętro,Czuby Północne,"3 rozkładowe pokoje, 2 balkony, Czuby os.Górki"
415000.0,36.8,1,1971,2,2 piętro,Rury,"Lsm, 2 pokoje, parking, po remoncie, od zaraz!"
950000.0,90.83,0,1930,7,4 piętro,Śródmieście,Gotowiec Inwestycyjny W Centrum Lublina
739815.0,57.35,1,2024,3,1 piętro,Węglin Południowy,3 pokoje -Nowe komfortowe piękny design
733881.0,56.89,1,2024,3,1 piętro,Węglin Południowy,"3 pokoje, Nowe, Klimatyczne"
529382.0,37.84,1,2024,2,2 piętro,Węglin Południowy,"Nowe, 2 pokoje,  Drugie piętro"
550000.0,51.42,0,2004,2,2 piętro,Sławin,"Botanik, 2 oddzielne pokoje + kuchnia"
440000.0,41.17,0,1954,2,3 piętro,Śródmieście,2 pokoje koło Politechniki Lubelskiej
720000.0,56.07,1,2024,3,2 piętro,Sławin,3 pokoje na Sławinie bez PCC
478595.0,43.01,1,,2,3 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 2-pok. | 22
647000.0,70.5,0,1989,3,2 piętro,Czuby Północne,"Przestronne, Rozkładowe, 3 Pokoje Do Wejścia."
600960.0,62.6,1,2024,3,2 piętro,Czechów Południowy,Idealne z Widokiem na ZieLeń ! Okazja ! Ostatanie
574080.0,59.8,1,2024,3,1 piętro,Czechów Południowy,Bez Prowizji Okazja na Grudzień 2024 ! Idealne
1369095.0,70.21,1,2022,2,1 piętro,Śródmieście,Apartament 2- pok. centrum- Litevski Art Residence
607146.0,64.59,1,2024,2,5 piętro,Węglin Południowy,2-pokojowe mieszkanie przy ul. Onyksowej
617100.0,37.4,1,2025,1,1 piętro,Śródmieście,Mieszkanie nr 2
650430.0,65.7,1,2026,3,4 piętro,Wrotków,Active City etap V  | mieszkanie 3-pok. | D1_4_10
572692.0,49.37,1,2022,2,3 piętro,Sławin,Nowe mieszkanie w inw. Rezydencja Chabrowa | B.M20
495000.0,32.0,1,2024,2,parter,Śródmieście,"Mieszkanie premium dla singla lub pary, Węglin!"
800000.0,85.0,0,,3,2 piętro,Śródmieście,Mieszkanie na sprzedaż w centrum
520000.0,60.8,1,1985,3,1 piętro,Czuby Północne,3 Pokoje Radości Niskie Piętro
659000.0,62.8,0,2011,3,parter,Węglin Południowy,"3 Pokoje, Przestronne, Rozkładowe Z Dużym Balkonem"
549000.0,54.5,0,2000,2,parter,Czuby Południowe,2 Pokoje W Świetnej Lokalizacji
775000.0,62.0,1,2018,3,3 piętro,Bronowice,"Wygodne 3 pokoje, nowoczesne osiedle"
270000.0,20.0,0,1900,1,parter,Stare Miasto,"Inwestycyjna kawalerka, wys. standard, Stare Miast"
217000.0,31.0,0,1900,1,3 piętro,Stare Miasto,OKAZJA! STARE MIASTO Przestronne studio do remontu
1590000.0,110.0,1,2016,4,2 piętro,Śródmieście,Ścisłe Centrum Litewski 3 Maja winda parking 110 M
230000.0,29.78,0,1900,2,3 piętro,Stare Miasto,OKAZJA! STARE MIASTO Mieszkanie+poddasze do remont
740000.0,54.59,1,2016,2,4 piętro,Czechów Południowy,Na Sprzedaż Chodźki Compas Czechów
920000.0,97.0,1,2009,3,3 piętro,Czuby Północne,"3 pokoje/możliwe 4/ - n. budownictwo, winda, m.par"
990000.0,104.81,0,2000,3,3 piętro,Śródmieście,Przestronny apartament 120m2 w centrum Lublina!
449000.0,63.0,0,1984,3,parter,Wieniawa,Trzy pokoje blisko uczelni
539000.0,62.0,0,1962,3,1 piętro,Rury,Atrakcyjne trzy pokoje blisko Uczelni Wyższych
420000.0,37.1,1,,2,7 piętro,Rury,"Bezpośrednio, 37 m2, LSM, ul. Chrobrego"
569000.0,54.59,0,2006,2,3 piętro,Wieniawa,"Dwa ustawne pokoje z aneksem, dwa balkony"
499000.0,61.0,0,1965,3,3 piętro,Rury,Trzy ustawne pokoje blisko uczelni
390000.0,36.0,1,1980,1,3 piętro,Czechów Północny,Przytulne mieszkanie z widokiem na tereny zielone
639000.0,61.0,0,2007,3,1 piętro,Sławin,"3 pokoje, 61m2, Botanik, Pergolowa, Sławin"
589000.0,72.34,0,1980,3,4 piętro,Czechów Północny,"Słoneczne, atrakcyjne 3-pokojowe mieszkanie do wej"
415000.0,46.7,0,1965,2,parter,Wrotków,"Dwupokojowe mieszkanie, dzielnica Dziesiąta"
639000.0,49.86,1,2018,3,2 piętro,Bronowice,Trzypokojowe mieszkanie w nowym budownictwie
338700.0,43.25,1,1968,3,6 piętro,Tatary,3 Pokoje Łęczyńska 57
569000.0,49.69,0,1961,2,3 piętro,Wieniawa,"Mieszkanie, Lublin, Wieniawa, 2 pokoje, 49,7 m2"
430000.0,47.9,1,1980,3,6 piętro,Czechów Południowy,"Czechów, Paganiniego, 48m2, 3 pokoje, 6 piętro"
285000.0,23.82,0,1950,1,parter,Dziesiąta,Kawalerka w wyremontowanej kamienicy.
539000.0,50.29,0,1994,3,4 piętro,Czuby Południowe,Funkcjonalne Szczytowa Czuby spiżarka garderoba
680000.0,38.2,1,2021,2,1 piętro,Wieniawa,Centrum Racławickie 28A Wieniawa Kul Umcs
570000.0,59.39,1,2008,2,parter,Ponikwoda,Bielskiego Dożynkowa Ponikwoda Blisko Centrum Ikea
395416.0,43.94,1,2025,2,4 piętro,Węglin Południowy,2-pokojowe mieszkanie przy ul. Onyksowej
701310.0,72.3,1,2026,4,1 piętro,Wrotków,Active City etap V  | mieszkanie 4-pok. | A3_1_10
620736.0,58.56,1,2024,4,4 piętro,Wrotków,"Gotowe mieszkanie 58 m2, 4 pokoje z aneksem kuch."
839000.0,116.0,0,1996,5,4 piętro,Wieniawa,Inwestycja  wynajem 116 m2 Al. Sikorskiego Lublin
320000.0,35.1,0,1968,2,2 piętro,Tatary,Mieszkanie 2 pokojowe na Przyjaźni
540000.0,63.72,0,1984,3,4 piętro,Wieniawa,Mieszkanie z wysokim potencjałem inwestycyjnym
609400.0,58.28,0,2008,3,2 piętro,Dziesiąta,"Bezpośrednio!Gotowe,3pokoje+garaż,nowe budownictwo"
591970.4,29.6,1,2024,2,6 piętro,Śródmieście,Idealne mieszkanie w topowej lokalizacji
689000.0,61.08,1,2020,3,1 piętro,Ponikwoda,"Trzypokojowe mieszkanie 61,08m2 Ponikwoda."
447549.78,37.89,1,2026,2,2 piętro,Czechów Południowy,Dwa pokoje__Super lokalizacja_Super Inwestycja.
750000.0,61.39,1,2016,3,4 piętro,Węglin Południowy,"Wysoki Standard, Do Zamieszkania Bez Nakładów."
427500.0,37.5,0,2026,2,2 piętro,Sławin,Przedsprzedaż Nowa Inwestycja Na Botaniku
650720.0,66.4,1,2026,3,1 piętro,Wrotków,Active City etap V  | mieszkanie 3-pok. | A3_1_12
437476.0,46.54,1,2025,2,2 piętro,Kośminek,"Os. Lotników, pow. 46,54 m2, 2P+aneks"
619358.0,58.43,1,2024,4,2 piętro,Wrotków,"Gotowe mieszkanie 58 m2, 4 pokoje z aneksem kuch."
455000.0,47.8,0,1965,3,3 piętro,Rury,"3 pok., idealne pod wynajem, LSM ul. Balladyny"
549010.0,49.91,1,2019,2,1 piętro,Sławin,"Mieszkanie - 2 Pokoje - 49,91 M2, Ul. Wędrowna"
375309.0,37.91,1,2025,2,3 piętro,Ponikwoda,Nova Daliova | mieszkanie 2-pok. | B1.18
799000.0,100.0,0,2001,3,3 piętro,Bronowice,"Dwupoziomowe, 3 pokoje, Bronowice, 100m, zielono"
330000.0,32.41,1,1975,2,5 piętro,Ponikwoda,"Blisko centrum, 2 pokoje 32,41m2 Kalinowszczyzna"
478595.0,43.01,1,,2,2 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 2-pok. | 79
580000.0,56.2,0,1998,3,parter,Sławin,Przestronne 3-pokojowe mieszkanie na Sławinku!
1100000.0,88.0,0,1955,4,2 piętro,Wieniawa,Inwestycyjne mieszkanie przy Umcs z potencjałem!
439000.0,35.24,1,2011,2,4 piętro,Węglin Południowy,Klimatyczne 2 pokoje z garażem i piwnicą
907416.0,84.02,1,2024,4,5 piętro,Węglin Południowy,4 - pokojowe mieszkanie z dużym tarasem
420840.0,33.4,0,2026,2,3 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
520000.0,76.5,0,1960,3,parter,Śródmieście,Okazja! Mieszkanie do remontu w centrum miasta
355000.0,32.4,1,1975,2,8 piętro,Konstantynów,"Słoneczne 2 pokoje, os. Krasińskiego"
520000.0,38.5,1,1980,2,2 piętro,Rury,"2 pokoje, po remoncie, blisko uczelni, LSM"
419000.0,32.0,1,1974,2,2 piętro,Rury,"2 Pokoje, Po Remoncie Lsm"
649000.0,60.0,1,1975,4,4 piętro,Kalinowszczyzna,"Mieszkanie na sprzedaż, 4 pokoje, blisko um"
666666.0,67.34,1,2024,3,2 piętro,Konstantynów,Trzypokojowe mieszkanie w nowopowstającym bloku!
509000.0,50.0,0,1960,2,parter,Bronowice,2 pokoje 50m2 po generalnym remoncie Bronowice
417720.0,35.4,1,2025,2,1 piętro,Wrotków,Dwupokojowe mieszkanie w nowo powstającym bloku!
720000.0,68.1,1,1991,3,3 piętro,Czuby Południowe,"Przestronne 3- Pokojowe Mieszkanie, Os. Czuby"
579000.0,71.5,0,1986,4,4 piętro,Czuby Południowe,4 pokoje pod wynajem -  ul. Szmaragdowa
649999.0,60.28,1,2023,3,parter,Czechów Północny,3 pokoje na Czechowie ul. Koncertowa
890000.0,84.0,1,2016,4,3 piętro,Ponikwoda,Stylowe mieszkanie 84mkw na Ponikwodzie
812700.0,63.0,0,,3,4 piętro,Wrotków,Zamieszkaj w wymarzonej przestrzeni
515000.0,54.2,0,2021,3,1 piętro,Sławin,Mieszkanie salon+2sypialnie w Snopkowie!
429000.0,56.87,0,1960,3,4 piętro,Bronowice,3 oddzielne pokoje do remontu od zaraz!
675000.0,68.3,1,1971,3,3 piętro,Rury,Miasteczko Akademickie
605420.0,56.36,1,,3,2 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 3-pok. | 81
643200.0,67.1,0,1984,3,3 piętro,Śródmieście,Mieszkanie na sprzedaż Lublin - Śródmieście
644980.0,54.2,1,2010,2,2 piętro,Węglin Południowy,"*** Atrakcyjne, 2 pokoje, do wejścia, Koralowa ***"
668360.0,68.2,1,2026,4,1 piętro,Wrotków,Active City etap V  | mieszkanie 4-pok. | D1_1_03
541816.0,57.64,1,2025,3,parter,Kośminek,"Felin, Os. Lotników, pow. 57,64 m2, 3P+aneks"
530875.0,42.47,0,2026,2,3 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
494636.0,39.89,1,2025,2,3 piętro,Konstantynów,Wojciechowska Square | mieszkanie 23
564463.1,49.64,1,2024,3,parter,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
439000.0,37.6,1,1961,2,9 piętro,Rury,Dwupokojowe mieszkanie o pow. 38 m2/Lsm
1099000.0,116.0,0,2008,4,1 piętro,Ponikwoda,Mieszkanie 110m2 + spiżarnia + piwnica + garaż
460000.0,45.5,1,1970,2,8 piętro,Konstantynów,Mieszkanie Do Remontu W Atrakcyjnej Lokalizacji
720000.0,120.0,0,1996,6,2 piętro,Czuby Północne,Przestronne mieszkanie na Czubach
349000.0,35.02,0,1957,2,3 piętro,Wieniawa,***2-Pokojowe Mieszkanie Na Wieniawie 35M2***
588000.0,58.0,1,,4,,Ponikwoda,Nowe 4 pokoje w SUPER CENIE na Dni Otwarte+GARAŻ
558000.0,56.0,0,,3,2 piętro,Śródmieście,Cena Promocyjna do końca Grudnia. Szukasz Klucza d
319000.0,33.98,1,,2,parter,Tatary,2 pokoje do wejścia
466250.0,37.3,0,2026,2,1 piętro,Sławin,"Apartamenty Poligonowa Etap 5, M79"
546000.0,51.05,1,2026,3,1 piętro,Ponikwoda,"Czechów, 3 pokoje, 51m2, pod inwestycje, 2026r."
553000.0,53.59,1,2026,3,1 piętro,Ponikwoda,"Czechów, 3 pokoje, 54m2, garderoba, 2026r."
459000.0,47.0,0,1962,2,3 piętro,Śródmieście,*Centrum*rozkładowe pokoje*idealne dla inwestora*
490000.0,46.4,0,,2,2 piętro,Czuby Południowe,"Mieszkanie 46,40m2, 2 pokoje, ul. Bursztynowa 1C"
469000.0,54.4,0,,2,2 piętro,Rury,Mieszkanie na sprzedaż w Lublin
495000.0,35.29,1,2018,2,3 piętro,Węglin Południowy,Ustawne dwa pokoje niedaleko Starego Gaju
590000.0,63.56,0,,3,2 piętro,Czuby Południowe,"Mieszkanie, 63,56m2, 3 pokoje, ul. Rubinowa 3"
459000.0,48.7,0,1981,3,2 piętro,Czuby Północne,"Przytulne mieszkanie, 3 pokoje, Czuby Fantastyczna"
527952.0,48.0,1,2010,2,parter,Węglin Południowy,"apartament Onyksowa, loggia, piwnica, parking, las"
527520.0,48.16,1,,2,2 piętro,Czechów Północny,Osiedle Koncertowa Dolina | mieszkanie 2-pok. | 80
594700.0,59.47,1,2026,3,1 piętro,Węglin Południowy,"Jemiołuszki, M4, 59m2, Czuby, I piętro, 2026r."
708540.0,72.3,1,2026,4,3 piętro,Wrotków,Active City etap V  | mieszkanie 4-pok. | A3_3_22
549970.0,63.95,1,2025,3,1 piętro,Kośminek,"Os. Lotników, pow. 63,95 m2, 3P z aneksem"
371250.0,29.7,0,2026,1,3 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
680621.0,62.73,1,2025,3,6 piętro,Konstantynów,Wojciechowska Square | mieszkanie 139
542275.0,49.75,1,2024,3,3 piętro,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
499000.0,65.5,0,1965,3,3 piętro,Rury,3 pok. Lsm 65m2 Niski Blok.
690000.0,76.02,0,1979,4,parter,Czechów Północny,4 pok. Czechów 76m2 parter.
549000.0,48.78,0,2012,2,parter,Sławin,2 pokoje+ oddzielna kuchnia - Botanik
399000.0,42.0,1,1965,3,1 piętro,Śródmieście,"3 Pokoje, Top Lokalizacja, Lsm"
529000.0,48.17,0,1980,3,1 piętro,Wrotków,"3 Pokoje, Po Remoncie, Wrotków"
535000.0,50.5,0,,2,1 piętro,Sławin,"Mieszkanie, 50,50m2, 2 pokoje, ul. Czeremchowa 18"
495000.0,36.29,1,2023,2,4 piętro,Kośminek,Mieszkanie wykończone z miejscem postojowym
470535.0,49.53,1,2025,2,2 piętro,Kośminek,"Os. Lotników, pow. 49,53 m2, 2P+aneks"
616515.0,53.61,0,2026,3,parter,Sławin,"Apartamenty Poligonowa Etap 5, M4"
383130.0,29.7,0,2026,2,3 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
422597.0,25.45,1,,1,parter,Wieniawa,Saski Point | wykończony lokal mieszkalny | 55
546972.3,49.77,1,2024,3,1 piętro,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
645000.0,67.0,0,1990,4,2 piętro,Rury,"Nowoczesne mieszkanie w spokojnej okolicy, LSM"
668000.0,64.0,1,2006,3,1 piętro,Wrotków,3 pokojowe mieszkanie blisko Zalewu Zemborzyckiego
413000.0,35.94,0,1960,1,1 piętro,Wieniawa,Kawalerka 36m2 blisko Centrum i Uczelni - 1 piętro
529000.0,46.0,1,2010,2,1 piętro,Ponikwoda,Dwupokojowe mieszkanie o pow. 46 m2/Ponikwoda
520000.0,48.3,1,2019,2,3 piętro,Felin,Europejski Felin miejscem dla Ciebie
788817.0,56.79,1,2024,3,2 piętro,Węglin Południowy,"Lublin, Węglinek ul. Jemiołuszki"
927384.0,45.46,1,,2,4 piętro,Śródmieście,"Mieszkanie, 45,46 m², Lublin"
525000.0,44.09,1,2015,2,3 piętro,Wrotków,Mieszkanie 2 pokoje Wrotków z miejscem parkingowym
506250.0,40.5,1,2024,2,2 piętro,Śródmieście,Idealna Lokalizacja - jedynie 5 minut do Deptaku
409630.0,31.51,1,2024,1,1 piętro,Śródmieście,Okazja ! Budowa Zakończona ! 2024r. Bez Prowizji !
502375.0,40.19,1,2024,2,4 piętro,Śródmieście,Idealne 2 Pokoje z Widokiem na Panoramę Lublina !
501990.0,34.62,1,2024,2,1 piętro,Śródmieście,"Zamojska 29 | Dwustrone 2 Pokoje ! 3,25 H"
499000.0,39.26,1,1977,2,10 piętro,Rury,"Politechnika Lubelska, 2 Pokoje Po Remoncie"
489000.0,45.27,0,1957,2,parter,Śródmieście,Dwa pokoje Miasteczko Akademickie
1189000.0,98.62,0,1930,3,1 piętro,Stare Miasto,Ekskluzywny Apartament przy Ogrodzie Saskim
937000.0,109.3,0,2001,4,1 piętro,Węglin Południowy,Apartament z garażem Węglin
453500.0,36.28,0,2026,2,2 piętro,Sławin,"Apartamenty Poligonowa Etap 5, M33"
675000.0,74.0,0,1911,3,1 piętro,Śródmieście,"Lublin, ul. 3 Maja 22, kamienica, 1 piętro"
499264.0,43.04,1,2022,2,1 piętro,Sławin,Nowe mieszkanie w inw. Rezydencja Chabrowa | A.M11
771291.0,59.79,0,2026,2,3 piętro,Sławin,"Apartamenty Poligonowa Etap 4, M83"
483720.0,41.7,0,2026,2,3 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
661630.0,60.7,1,2025,3,6 piętro,Konstantynów,Wojciechowska Square | mieszkanie 45
422763.0,25.46,1,,1,1 piętro,Wieniawa,Saski Point | wykończony lokal mieszkalny | 8
548291.1,49.89,1,2024,3,2 piętro,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
479000.0,46.0,0,1965,3,2 piętro,Tatary,Piękne mieszkanie po remoncie. 46m2 ul. Przyjaźni
590000.0,52.58,1,2012,2,3 piętro,Węglin Południowy,"Czuby, Onyksowa, M3, 54m2, ogrodzone, parking"
460950.0,43.9,1,2025,2,parter,Czechów Południowy,Bez Prowizji Czechów ! 100 Mieszkań ! Okazja
449000.0,44.0,0,,2,3 piętro,Stare Miasto,Mieszkanie w centrum miasta - świetna inwestycja
475000.0,46.9,0,1961,3,1 piętro,Tatary,"Mieszkanie po generalnym remoncie. 3 pokoje 46,9m2"
399000.0,60.5,0,1992,3,suterena,Sławin,***Lokal usługowy/mieszkanie w jednym!***
369000.0,32.92,0,,1,1 piętro,Wieniawa,"***33M2 Na Wieniawie, 1 Piętro - Dwustronne***"
569000.0,48.58,0,2004,2,1 piętro,Czuby Południowe,Piękne 2-Pokojowe Mieszkanie 48M2 Na Czubach
433966.0,35.07,1,2024,1,parter,Kośminek,"Mieszkanie na sprzedaż – Lublin, ul. Kręta 5"
789000.0,87.87,0,1995,3,4 piętro,Czuby Północne,"***Ułanów, Czuby, dwa balkony***"
539000.0,61.82,0,1993,3,4 piętro,Rury,"***Lsm, Nadbystrzycka, 3 pok., wyposażone***"
440000.0,51.57,0,,2,1 piętro,Bronowice,Mieszkanie - Lublin Bronowice
547055.0,47.57,0,2026,2,2 piętro,Sławin,"Apartamenty Poligonowa Etap 4, M82"
808556.0,59.05,0,2026,3,4 piętro,Sławin,Zielone Tarasy Botanik ** PRZEDSPRZEDAŻ
650682.0,58.62,1,2025,3,5 piętro,Konstantynów,Wojciechowska Square | mieszkanie 133
429073.0,25.84,1,,1,parter,Wieniawa,Saski Point | wykończony lokal mieszkalny | 54
542136.7,49.33,1,2024,3,3 piętro,Wrotków,"Gotowe mieszkanie 49 m2, 3 pokoje z aneksem kuch."
954720.0,46.8,1,2024,3,4 piętro,Śródmieście,Niecała Prestige Residence | nowe mieszkanie M24
773738.0,65.02,1,2025,3,1 piętro,Śródmieście,Biernackiego 17|mieszkanie 5| minus 1000 zł/m2
199000.0,28.0,0,1911,1,parter,Za Cukrownią,1 Pokój 28 m2 blisko dworca Pkp
579500.0,63.08,0,1993,3,parter,Felin,3 pok. Felin 63m2 Funkcjonalny Układ!
569000.0,49.69,0,1955,2,3 piętro,Wieniawa,2 pok. Śródmieście 50m2 Świetna Lokalizacja!
474500.0,75.0,1,1985,4,1 piętro,Bronowice,Inwestycja dla Rodziny z dziećmi
450000.0,47.98,1,1972,3,parter,Wieniawa,3 pokoje w pobliżu Miasteczka akademickiego
699000.0,66.28,0,2008,3,3 piętro,Czechów Południowy,3 pokoje Blisko Um Czechów
710160.0,59.18,1,2018,3,5 piętro,Sławin,Słoneczne 3 pokojowe mieszkanie na Sławinie
599990.0,59.2,0,1989,3,3 piętro,Czuby Południowe,Przestronne mieszkanie blisko lasu Czuby
490000.0,49.1,1,1980,3,,Czuby Północne,Inwestycyjnie 3pokoje blisko Politechniki
