Price,Area,Elevator,Year,Rooms,Floor,Region
890000.0,85.0,0.0,1911,5.0,poddasze,Dziesiąta
708000.0,54.5,1.0,2021,3.0,2 piętro,Węglin Południowy
579000.0,52.29999923706055,1.0,2012,2.0,4 piętro,Węglin Południowy
586663.0,63.150001525878906,0.0,1986,4.0,5 piętro,Wrotków
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
767000.0,63.790000915527344,1.0,1977,4.0,9 piętro,Wieniawa
460293.5,33.970001220703125,1.0,2025,1.0,2 piętro,Śródmieście
510265.0,42.70000076293945,1.0,2025,2.0,1 piętro,Śródmieście
555000.0,63.0,0.0,1989,3.0,3 piętro,Kalinowszczyzna
505000.0,48.5,0.0,1990,2.0,2 piętro,Czuby Północne
260000.0,24.899999618530273,0.0,1970,1.0,3 piętro,Tatary
564000.0,58.75,1.0,2025,3.0,1 piętro,Ponikwoda
777000.0,74.01000213623047,0.0,1890,4.0,2 piętro,Śródmieście
749000.0,97.0,0.0,2000,3.0,2 piętro,Stare Miasto
1442840.0,103.05999755859375,1.0,2017,5.0,10 piętro,Śródmieście
920000.0,126.0,0.0,1918,7.0,4 piętro,Śródmieście
579000.0,49.7599983215332,0.0,2005,2.0,3 piętro,Sławin
439000.0,38.0,0.0,1970,2.0,2 piętro,Wieniawa
589000.0,48.709999084472656,1.0,1978,3.0,parter,Kalinowszczyzna
752087.0,71.97000122070312,1.0,2025,4.0,6 piętro,Konstantynów
821500.0,65.72000122070312,1.0,2018,3.0,parter,Czechów Północny
1468000.0,125.75,0.0,1910,5.0,2 piętro,Śródmieście
529864.0,49.52000045776367,1.0,2026,3.0,5 piętro,Czechów Północny
460293.5,33.970001220703125,1.0,2025,1.0,2 piętro,Śródmieście
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
349000.0,20.0,1.0,1970,1.0,3 piętro,Rury
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
668360.0,68.19999694824219,1.0,2026,4.0,2 piętro,Wrotków
690000.0,73.98999786376953,1.0,2015,3.0,3 piętro,Ponikwoda
570000.0,55.0,1.0,2023,3.0,3 piętro,Kośminek
454720.0,46.400001525878906,1.0,2024,2.0,4 piętro,Węglin Południowy
656428.5,57.33000183105469,1.0,2025,3.0,1 piętro,Śródmieście
580355.0,61.09000015258789,1.0,1993,3.0,1 piętro,Dziesiąta
669000.0,70.0,0.0,2008,4.0,parter,Bronowice
499000.0,57.90999984741211,0.0,1977,4.0,4 piętro,Wrotków
825000.0,80.0,0.0,1999,4.0,3 piętro,Czuby Południowe
469000.0,62.0,1.0,1976,3.0,9 piętro,Kośminek
654940.0,59.540000915527344,1.0,2025,3.0,1 piętro,Konstantynów
470000.0,40.0,0.0,1957,1.0,1 piętro,Śródmieście
547055.0,47.56999969482422,0.0,2026,2.0,1 piętro,Sławin
529000.0,58.599998474121094,0.0,1965,3.0,parter,Czuby Północne
531000.0,69.5999984741211,0.0,1962,3.0,3 piętro,Rury
447020.0,31.93000030517578,0.0,2024,1.0,1 piętro,Czechów Południowy
860000.0,128.25,0.0,2013,4.0,2 piętro,Konstantynów
621040.0,72.23999786376953,1.0,2024,2.0,3 piętro,Śródmieście
700000.0,57.810001373291016,1.0,2024,3.0,5 piętro,Śródmieście
645000.0,56.0,1.0,2014,4.0,9 piętro,Rury
560281.0,57.22999954223633,0.0,1958,3.0,parter,Czechów Północny
1300000.0,70.0,0.0,2022,3.0,6 piętro,Czuby Północne
393450.0,30.5,1.0,2024,2.0,3 piętro,Śródmieście
567000.0,52.5,0.0,2017,4.0,3 piętro,Rury
369000.0,26.5,1.0,1980,1.0,7 piętro,Czechów Północny
442335.0,39.849998474121094,1.0,2025,2.0,parter,Bronowice
519000.0,61.25,0.0,1991,3.0,4 piętro,Ponikwoda
400399.0,40.08000183105469,0.0,1995,2.0,4 piętro,Wrotków
554047.0,37.060001373291016,1.0,2025,1.0,5 piętro,Śródmieście
615428.0,43.34000015258789,1.0,2025,2.0,2 piętro,Śródmieście
640000.0,58.04999923706055,0.0,1938,3.0,parter,Śródmieście
500000.0,60.189998626708984,0.0,1983,3.0,3 piętro,Czechów Północny
535721.125,43.59000015258789,1.0,2025,2.0,3 piętro,Czechów Południowy
519999.0,52.0,0.0,1984,3.0,4 piętro,Czuby Północne
449000.0,29.899999618530273,1.0,2024,2.0,parter,Wrotków
460000.0,46.0,0.0,1968,3.0,2 piętro,Wrotków
910658.0,89.72000122070312,1.0,2025,4.0,4 piętro,Konstantynów
535000.0,70.0,0.0,1962,3.0,3 piętro,Rury
454720.0,39.20000076293945,1.0,2024,2.0,1 piętro,Czechów Północny
600960.0,62.599998474121094,1.0,2024,3.0,1 piętro,Czechów Północny
480219.0,48.06999969482422,0.0,2027,3.0,parter,Czechów Północny
459000.0,40.0,0.0,1966,2.0,4 piętro,Wieniawa
482560.0,41.599998474121094,1.0,2024,2.0,1 piętro,Czechów Północny
600960.0,62.599998474121094,1.0,2024,3.0,parter,Czechów Północny
516220.0,48.70000076293945,1.0,2024,3.0,parter,Czechów Północny
465340.0,43.900001525878906,1.0,2024,2.0,parter,Czechów Północny
331250.0,26.5,1.0,2024,1.0,parter,Czechów Północny
533555.0,44.5,1.0,2024,2.0,parter,Sławin
540000.0,60.0,0.0,1970,3.0,1 piętro,Wieniawa
456000.0,57.0,0.0,1964,3.0,4 piętro,Rury
565250.0,59.5,0.0,2024,3.0,parter,Bronowice
540204.0,49.560001373291016,1.0,2025,2.0,1 piętro,Bronowice
442335.0,39.849998474121094,1.0,2025,2.0,parter,Bronowice
458900.0,48.54999923706055,0.0,1976,3.0,3 piętro,Dziesiąta
579900.0,51.45000076293945,1.0,2025,3.0,2 piętro,Sławin
640000.0,65.7699966430664,1.0,2016,3.0,parter,Sławin
681022.0,74.91999816894531,0.0,2025,3.0,4 piętro,Wrotków
543257.0,54.93000030517578,0.0,2024,3.0,1 piętro,Czechów Północny
636203.0,45.77000045776367,1.0,2024,2.0,6 piętro,Śródmieście
454000.0,41.45000076293945,0.0,1939,2.0,2 piętro,Śródmieście
565869.0,40.709999084472656,1.0,2024,2.0,7 piętro,Śródmieście
495616.0,56.31999969482422,1.0,2024,3.0,3 piętro,Kośminek
530000.0,54.70000076293945,0.0,2006,2.0,2 piętro,Czuby Północne
1139657.0,83.86000061035156,1.0,2026,4.0,8 piętro,Czechów Południowy
1100000.0,114.58999633789062,0.0,2024,5.0,1 piętro,Sławin
770837.625,71.44000244140625,1.0,2025,3.0,2 piętro,Sławin
710000.0,71.83999633789062,0.0,2023,4.0,parter,Czechów Północny
373170.0,35.540000915527344,1.0,2025,2.0,1 piętro,Ponikwoda
550000.0,65.0,0.0,1985,3.0,parter,Czechów Południowy
449000.0,54.0,0.0,1989,2.0,4 piętro,Kalinowszczyzna
531000.0,70.0,0.0,1962,3.0,3 piętro,Rury
398000.0,29.56999969482422,1.0,2026,1.0,parter,Ponikwoda
565250.0,59.5,0.0,2024,3.0,parter,Bronowice
482560.0,41.599998474121094,1.0,2024,2.0,parter,Czechów Północny
620000.0,61.779998779296875,0.0,2024,3.0,2 piętro,Felin
675000.0,54.0,1.0,2019,2.0,2 piętro,Śródmieście
555000.0,54.20000076293945,0.0,1987,3.0,parter,Rury
581305.0,61.189998626708984,1.0,2024,3.0,2 piętro,Dziesiąta
681022.0,74.91999816894531,0.0,2025,3.0,4 piętro,Wrotków
458900.0,48.54999923706055,0.0,1976,3.0,3 piętro,Dziesiąta
1280000.0,92.0,0.0,2020,4.0,1 piętro,Sławin
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
373170.0,35.540000915527344,1.0,2025,2.0,1 piętro,Ponikwoda
537152.0,49.279998779296875,1.0,2024,3.0,3 piętro,Wrotków
389000.0,38.0099983215332,1.0,2008,1.0,parter,Ponikwoda
506660.0,51.70000076293945,0.0,1998,2.0,2 piętro,Ponikwoda
479900.0,39.2400016784668,1.0,2024,2.0,parter,Wrotków
366000.0,31.610000610351562,0.0,2024,2.0,parter,Wrotków
531000.0,69.5999984741211,0.0,1960,3.0,3 piętro,Rury
531000.0,69.5999984741211,0.0,1962,3.0,4 piętro,Rury
745000.0,96.13999938964844,0.0,2013,3.0,1 piętro,Szerokie
552801.0,53.66999816894531,1.0,2024,3.0,3 piętro,Konstantynów
556295.0,57.349998474121094,1.0,2024,3.0,2 piętro,Dziesiąta
1225000.0,136.1199951171875,0.0,2006,6.0,3 piętro,Śródmieście
460460.0,41.86000061035156,0.0,2025,2.0,6 piętro,Bronowice
475000.0,124.0,0.0,1980,5.0,1 piętro,Kośminek
435500.0,34.84000015258789,0.0,2026,1.0,parter,Sławin
780000.0,79.0,0.0,1954,2.0,2 piętro,Śródmieście
719000.0,84.93000030517578,1.0,1986,5.0,parter,Bronowice
729000.0,52.0,1.0,2023,3.0,5 piętro,Czechów Południowy
670000.0,41.25,1.0,2024,2.0,2 piętro,Śródmieście
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
630000.0,54.0,0.0,1984,3.0,3 piętro,Śródmieście
990000.0,84.44999694824219,1.0,2019,4.0,parter,Czuby Północne
334994.0,35.099998474121094,0.0,1966,2.0,2 piętro,Tatary
635331.875,57.810001373291016,1.0,2025,3.0,1 piętro,Sławin
428000.0,107.0,0.0,1910,2.0,1 piętro,Dziesiąta
538860.0,53.939998626708984,0.0,1978,3.0,1 piętro,Czechów Północny
480000.0,62.0,0.0,1974,3.0,9 piętro,Kośminek
747670.0,67.97000122070312,1.0,2023,3.0,2 piętro,Czuby Północne
439260.0,43.970001220703125,0.0,2026,2.0,3 piętro,Wrotków
976170.0,50.060001373291016,1.0,1953,2.0,3 piętro,Stare Miasto
373170.0,35.540000915527344,1.0,2025,2.0,2 piętro,Ponikwoda
635000.0,65.4000015258789,0.0,1965,4.0,3 piętro,Rury
553724.0,39.58000183105469,1.0,2026,2.0,6 piętro,Czechów Południowy
464646.0,41.86000061035156,1.0,2025,2.0,1 piętro,Wrotków
542067.0,53.66999816894531,1.0,2025,3.0,2 piętro,Rury
498134.0,41.86000061035156,1.0,2025,2.0,9 piętro,Bronowice
550000.0,34.5,0.0,2023,2.0,2 piętro,Czechów Południowy
940000.0,93.69000244140625,0.0,2024,5.0,1 piętro,Sławin
642757.0,52.470001220703125,1.0,2026,3.0,1 piętro,Ponikwoda
545090.0,41.93000030517578,1.0,2026,2.0,2 piętro,Ponikwoda
540661.0,41.43000030517578,1.0,2026,2.0,3 piętro,Ponikwoda
369000.0,35.0,0.0,1981,2.0,parter,Tatary
1280000.0,92.0,0.0,2020,4.0,1 piętro,Sławin
349000.0,20.0,1.0,1970,1.0,3 piętro,Rury
480344.0,49.52000045776367,1.0,2026,3.0,1 piętro,Czechów Południowy
606797.0,56.709999084472656,1.0,2025,3.0,1 piętro,Dziesiąta
552801.0,53.66999816894531,1.0,2025,3.0,6 piętro,Szerokie
522546.0,47.939998626708984,1.0,2025,2.0,3 piętro,Bronowice
548640.0,57.150001525878906,1.0,2025,3.0,parter,Ponikwoda
518016.0,53.959999084472656,1.0,2025,3.0,parter,Ponikwoda
472062.0,43.75,0.0,2026,2.0,parter,Czechów Północny
579510.0,62.380001068115234,0.0,2014,4.0,3 piętro,Wrotków
749000.0,89.4000015258789,0.0,2004,3.0,3 piętro,Wrotków
561708.0,44.58000183105469,1.0,2026,2.0,parter,Ponikwoda
738112.0,52.7599983215332,1.0,2026,3.0,10 piętro,Czechów Południowy
529000.0,49.209999084472656,0.0,2003,2.0,4 piętro,Sławin
850000.0,71.0,0.0,2021,3.0,1 piętro,Wieniawa
495000.0,48.0,0.0,1975,2.0,parter,Wieniawa
490000.0,61.099998474121094,1.0,1979,4.0,parter,Czuby Północne
674371.0,63.68000030517578,1.0,2025,3.0,1 piętro,Sławin
635331.875,57.810001373291016,1.0,2025,3.0,1 piętro,Sławin
820000.0,82.0,0.0,2003,3.0,1 piętro,Węglin Północny
598000.0,59.38999938964844,1.0,2026,4.0,parter,Ponikwoda
658000.0,65.43000030517578,1.0,2026,4.0,4 piętro,Ponikwoda
581149.375,53.86000061035156,1.0,2025,3.0,1 piętro,Sławin
564300.0,57.0,0.0,2026,3.0,1 piętro,Wieniawa
480344.0,49.52000045776367,1.0,2026,3.0,1 piętro,Czechów Południowy
567000.0,52.5,0.0,2017,4.0,3 piętro,Rury
559998.0,52.83000183105469,1.0,2026,3.0,6 piętro,Czechów Północny
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
570000.0,48.0,1.0,2011,2.0,4 piętro,Węglin Południowy
735000.0,68.0,0.0,2001,4.0,3 piętro,Wrotków
485442.59375,43.540000915527344,1.0,2025,2.0,parter,Sławin
731683.1875,63.68000030517578,1.0,2025,3.0,3 piętro,Sławin
564336.5,51.349998474121094,1.0,2025,3.0,2 piętro,Sławin
620707.0,58.0099983215332,1.0,2025,3.0,9 piętro,Bronowice
2900000.0,298.0,0.0,2003,10.0,1 piętro,Szerokie
375000.0,44.20000076293945,1.0,1980,3.0,1 piętro,Wieniawa
863200.0,66.91999816894531,1.0,2024,3.0,parter,Czechów Południowy
649900.0,50.0,0.0,2014,3.0,2 piętro,Śródmieście
372735.0,37.650001525878906,1.0,2025,2.0,3 piętro,Ponikwoda
522546.0,47.939998626708984,0.0,2025,2.0,1 piętro,Bronowice
686000.0,49.0,1.0,2023,2.0,2 piętro,Śródmieście
547055.0,47.56999969482422,0.0,2026,2.0,parter,Sławin
642000.0,65.5,0.0,1997,3.0,2 piętro,Ponikwoda
1147000.0,117.0,0.0,1997,5.0,2 piętro,Ponikwoda
507000.0,51.70000076293945,0.0,1997,2.0,2 piętro,Ponikwoda
475893.0,43.70000076293945,0.0,2005,2.0,2 piętro,Czechów Północny
439260.0,43.970001220703125,0.0,2026,2.0,1 piętro,Wrotków
533583.0,52.83000183105469,1.0,2026,3.0,5 piętro,Czechów Północny
506600.0,51.70000076293945,0.0,1998,2.0,2 piętro,Ponikwoda
372735.0,37.650001525878906,1.0,2025,2.0,3 piętro,Ponikwoda
562800.0,46.900001525878906,1.0,2017,2.0,2 piętro,Felin
439200.0,40.0,1.0,2026,2.0,2 piętro,Śródmieście
499000.0,60.0,0.0,1980,3.0,4 piętro,Czechów Południowy
641900.0,65.5,0.0,1998,3.0,2 piętro,Ponikwoda
499000.0,60.0,0.0,1980,3.0,4 piętro,Czechów Południowy
419950.0,37.0,1.0,1980,3.0,2 piętro,Tatary
570000.0,55.0,1.0,2023,3.0,3 piętro,Kośminek
699000.0,58.470001220703125,1.0,2024,3.0,2 piętro,Felin
554243.0,54.93000030517578,0.0,2025,3.0,3 piętro,Czechów Północny
656200.0,65.62000274658203,1.0,2026,3.0,3 piętro,Czechów Północny
621900.0,62.189998626708984,1.0,2026,3.0,4 piętro,Czechów Północny
545600.0,54.560001373291016,1.0,2026,3.0,parter,Czechów Północny
610896.0,58.7400016784668,1.0,2026,3.0,3 piętro,Czechów Północny
357082.0,39.720001220703125,0.0,1967,2.0,parter,Wrotków
500152.0,49.52000045776367,1.0,2026,3.0,7 piętro,Czechów Północny
699000.0,48.2599983215332,0.0,2023,2.0,5 piętro,Czechów Południowy
548000.0,49.619998931884766,1.0,2026,3.0,2 piętro,Ponikwoda
639500.0,63.95000076293945,1.0,2024,3.0,4 piętro,Konstantynów
393450.0,30.5,1.0,2024,2.0,3 piętro,Śródmieście
679000.0,68.0,0.0,2006,3.0,2 piętro,Sławin
478000.0,42.11000061035156,1.0,2026,2.0,3 piętro,Ponikwoda
552801.0,53.66999816894531,1.0,2025,3.0,5 piętro,Szerokie
680286.3125,52.369998931884766,1.0,2026,3.0,6 piętro,Czechów Południowy
489494.59375,44.540000915527344,1.0,2026,2.0,parter,Czechów Południowy
661848.0,55.20000076293945,1.0,2026,3.0,parter,Czechów Południowy
735000.0,67.3499984741211,0.0,2001,4.0,3 piętro,Wrotków
475000.0,64.2699966430664,0.0,1956,3.0,1 piętro,Za Cukrownią
674000.0,67.5,0.0,1970,3.0,parter,Rury
1100000.0,131.0,0.0,1998,5.0,3 piętro,Sławin
541292.0,41.31999969482422,1.0,2026,2.0,4 piętro,Ponikwoda
608582.0,59.38999938964844,1.0,2026,4.0,parter,Ponikwoda
765278.0,65.12999725341797,1.0,2026,4.0,1 piętro,Ponikwoda
707560.0,59.209999084472656,1.0,2026,4.0,1 piętro,Ponikwoda
458500.0,37.540000915527344,1.0,2026,2.0,5 piętro,Ponikwoda
598000.0,57.959999084472656,1.0,2026,4.0,2 piętro,Ponikwoda
520000.0,57.0,1.0,1978,3.0,5 piętro,Czechów Południowy
554904.0,51.380001068115234,1.0,2025,3.0,5 piętro,Bronowice
581526.0,58.7400016784668,1.0,2026,4.0,5 piętro,Czechów Północny
523017.0,52.83000183105469,1.0,2026,3.0,5 piętro,Czechów Północny
581590.0,61.220001220703125,1.0,2023,3.0,3 piętro,Dziesiąta
529232.0,54.560001373291016,1.0,2026,3.0,parter,Czechów Południowy
581305.0,61.189998626708984,1.0,2024,3.0,3 piętro,Dziesiąta
499192.0,50.9900016784668,0.0,2014,3.0,parter,Czechów Północny
707130.0,72.9000015258789,1.0,2025,3.0,4 piętro,Sławin
603000.0,47.08000183105469,1.0,2004,2.0,parter,Wrotków
459750.0,36.779998779296875,0.0,2026,2.0,parter,Sławin
346545.0,25.670000076293945,1.0,2026,1.0,1 piętro,Czechów Północny
459000.0,57.63999938964844,0.0,1960,3.0,3 piętro,Kośminek
649000.0,61.0099983215332,0.0,1994,3.0,2 piętro,Kośminek
389000.0,44.599998474121094,0.0,1957,2.0,parter,Wieniawa
478000.0,42.11000061035156,1.0,2026,2.0,3 piętro,Ponikwoda
562800.0,46.900001525878906,1.0,2017,2.0,2 piętro,Felin
775448.3125,51.70000076293945,1.0,2022,2.0,5 piętro,Konstantynów
668360.0,68.19999694824219,1.0,2026,4.0,2 piętro,Wrotków
560000.0,62.310001373291016,0.0,1990,3.0,4 piętro,Felin
920000.0,140.0,0.0,1918,5.0,4 piętro,Śródmieście
649000.0,47.0,1.0,2012,2.0,2 piętro,Sławin
400399.0,40.08000183105469,0.0,1995,2.0,5 piętro,Wrotków
649000.0,61.119998931884766,0.0,2019,4.0,3 piętro,Dziesiąta
644000.0,56.0,1.0,2026,3.0,2 piętro,Sławin
714420.0,72.9000015258789,1.0,2024,3.0,7 piętro,Sławin
1550000.0,128.8000030517578,0.0,1914,4.0,3 piętro,Śródmieście
480000.0,62.0,1.0,1980,3.0,9 piętro,Kośminek
750000.0,77.01000213623047,0.0,2006,4.0,3 piętro,Wrotków
624987.0,63.130001068115234,0.0,2025,3.0,1 piętro,Sławin
499000.0,67.3499984741211,0.0,1860,2.0,2 piętro,Śródmieście
365000.0,46.4900016784668,0.0,1965,3.0,parter,Tatary
558977.0,58.0,0.0,1985,3.0,3 piętro,Wrotków
299977.0,23.0,0.0,1920,1.0,1 piętro,Stare Miasto
530000.0,76.0,0.0,1990,4.0,4 piętro,Dziesiąta
699000.0,67.0,0.0,1980,3.0,2 piętro,Śródmieście
408195.0,45.36000061035156,0.0,2024,2.0,3 piętro,Węglin Południowy
694928.0,41.119998931884766,1.0,2024,2.0,7 piętro,Śródmieście
630500.0,63.04999923706055,1.0,2025,3.0,3 piętro,Sławin
520000.0,44.79999923706055,0.0,2003,2.0,4 piętro,Wrotków
365000.0,47.11000061035156,0.0,1963,2.0,2 piętro,Dziesiąta
681022.0,74.91999816894531,0.0,2025,3.0,3 piętro,Wrotków
666369.0,67.30999755859375,0.0,2024,3.0,7 piętro,Sławin
707130.0,72.9000015258789,1.0,2025,3.0,4 piętro,Sławin
644800.0,64.4800033569336,1.0,2025,3.0,4 piętro,Sławin
680922.0,68.77999877929688,1.0,2025,3.0,4 piętro,Sławin
660422.0,67.38999938964844,1.0,2025,3.0,3 piętro,Sławin
631300.0,63.130001068115234,1.0,2025,3.0,2 piętro,Sławin
630500.0,63.04999923706055,1.0,2025,3.0,3 piętro,Sławin
629000.0,72.19999694824219,0.0,1978,4.0,2 piętro,Rury
780000.0,78.30000305175781,0.0,2010,3.0,3 piętro,Sławin
675000.0,69.25,0.0,2024,3.0,parter,Czechów Północny
1200000.0,103.04000091552734,0.0,2007,4.0,3 piętro,Wieniawa
999000.0,180.0,0.0,1998,5.0,3 piętro,Czechów Północny
555000.0,63.34000015258789,1.0,2024,2.0,1 piętro,Czechów Północny
660000.0,66.55999755859375,0.0,2024,4.0,1 piętro,Czechów Północny
660000.0,66.55999755859375,0.0,2024,3.0,1 piętro,Czechów Północny
750000.0,77.0,0.0,2024,4.0,parter,Czechów Północny
1146600.0,117.0,0.0,1998,5.0,2 piętro,Ponikwoda
637632.0,66.41999816894531,1.0,2025,4.0,2 piętro,Ponikwoda
486432.0,50.66999816894531,1.0,2025,3.0,3 piętro,Ponikwoda
564000.0,58.75,1.0,2025,3.0,3 piętro,Ponikwoda
419160.0,39.91999816894531,1.0,2025,2.0,1 piętro,Ponikwoda
638900.0,63.88999938964844,0.0,2024,3.0,3 piętro,Sławin
430000.0,60.400001525878906,0.0,1968,4.0,2 piętro,Kalinowszczyzna
670000.0,41.25,1.0,2024,2.0,2 piętro,Śródmieście
668360.0,68.19999694824219,1.0,2026,4.0,2 piętro,Wrotków
498134.0,41.86000061035156,0.0,2025,2.0,9 piętro,Bronowice
799000.0,62.83000183105469,1.0,2018,3.0,4 piętro,Czechów Północny
415000.0,51.93000030517578,0.0,1920,2.0,parter,Za Cukrownią
820493.0,102.69000244140625,0.0,1981,4.0,1 piętro,Wrotków
435735.0,37.88999938964844,1.0,2025,2.0,3 piętro,Czechów Północny
980000.0,117.0,0.0,1996,5.0,2 piętro,Ponikwoda
565250.0,59.5,0.0,2024,3.0,1 piętro,Bronowice
552900.0,58.20000076293945,0.0,1976,3.0,3 piętro,Rury
443000.0,47.900001525878906,0.0,1974,3.0,4 piętro,Rury
641900.0,65.5,0.0,1998,2.0,2 piętro,Ponikwoda
615000.0,81.80000305175781,0.0,1959,3.0,1 piętro,Śródmieście
499000.0,36.970001220703125,0.0,1940,1.0,1 piętro,Śródmieście
456000.0,57.0,0.0,1965,3.0,4 piętro,Rury
1104675.0,66.94999694824219,1.0,2024,3.0,3 piętro,Czuby Północne
678834.0,58.02000045776367,1.0,2024,3.0,2 piętro,Czuby Północne
394288.0,25.940000534057617,1.0,2026,1.0,5 piętro,Czuby Północne
754464.0,65.04000091552734,1.0,2024,3.0,1 piętro,Czuby Północne
562212.0,44.619998931884766,1.0,2024,2.0,5 piętro,Czuby Północne
411970.0,31.690000534057617,1.0,2024,2.0,1 piętro,Czuby Północne
801534.0,70.30999755859375,1.0,2024,3.0,parter,Czuby Północne
482760.0,35.7599983215332,1.0,2024,2.0,1 piętro,Czuby Północne
1049400.0,63.599998474121094,1.0,2024,3.0,3 piętro,Czuby Północne
620000.0,81.80000305175781,0.0,1959,3.0,1 piętro,Śródmieście
587000.0,64.0,1.0,1980,3.0,3 piętro,Czechów Południowy
766000.0,67.0,1.0,2022,4.0,1 piętro,Sławin
2250000.0,131.1999969482422,1.0,2020,5.0,10+ piętro,Czechów Południowy
529000.0,64.5999984741211,0.0,1970,4.0,parter,Dziesiąta
580000.0,47.939998626708984,1.0,2011,2.0,3 piętro,Węglin Południowy
498134.0,41.86000061035156,0.0,2025,2.0,9 piętro,Bronowice
659000.0,60.209999084472656,0.0,2008,4.0,3 piętro,Ponikwoda
425000.0,50.900001525878906,1.0,1969,3.0,6 piętro,Kalinowszczyzna
585000.0,55.40999984741211,1.0,2024,3.0,3 piętro,Felin
539595.0,39.970001220703125,1.0,2026,2.0,parter,Czechów Północny
637920.0,70.87999725341797,1.0,2026,4.0,2 piętro,Czechów Północny
710792.0,77.26000213623047,1.0,2026,3.0,2 piętro,Czechów Północny
604100.0,60.40999984741211,1.0,2026,4.0,3 piętro,Czechów Północny
620235.0,59.06999969482422,1.0,2026,3.0,2 piętro,Czechów Północny
531114.0,52.06999969482422,1.0,2026,3.0,2 piętro,Czechów Północny
455070.0,41.369998931884766,1.0,2026,2.0,1 piętro,Czechów Północny
333710.0,25.670000076293945,1.0,2026,1.0,1 piętro,Czechów Północny
407970.0,30.219999313354492,1.0,2026,2.0,1 piętro,Czechów Północny
465960.0,42.36000061035156,1.0,2026,2.0,1 piętro,Czechów Północny
637632.0,66.41999816894531,1.0,2025,4.0,2 piętro,Ponikwoda
872172.0,69.22000122070312,1.0,2025,4.0,3 piętro,Ponikwoda
598464.0,62.34000015258789,1.0,2025,4.0,2 piętro,Ponikwoda
584064.0,60.84000015258789,1.0,2025,3.0,2 piętro,Ponikwoda
548640.0,57.150001525878906,1.0,2025,3.0,2 piętro,Ponikwoda
564000.0,58.75,1.0,2025,3.0,3 piętro,Ponikwoda
520992.0,54.27000045776367,1.0,2025,3.0,1 piętro,Ponikwoda
840000.0,84.0,0.0,2003,3.0,parter,Stare Miasto
995000.0,76.0,1.0,2016,4.0,5 piętro,Kalinowszczyzna
510048.0,53.130001068115234,1.0,2025,3.0,2 piętro,Ponikwoda
513024.0,53.439998626708984,1.0,2025,3.0,2 piętro,Ponikwoda
597503.0,58.0099983215332,1.0,2013,3.0,3 piętro,Bronowice
522546.0,47.939998626708984,1.0,2025,2.0,3 piętro,Bronowice
486432.0,50.66999816894531,1.0,2025,3.0,3 piętro,Ponikwoda
450000.0,52.0,0.0,1965,2.0,1 piętro,Kośminek
451605.0,43.0099983215332,1.0,2025,2.0,parter,Ponikwoda
423255.0,40.310001373291016,1.0,2025,2.0,3 piętro,Ponikwoda
440580.0,41.959999084472656,1.0,2025,2.0,2 piętro,Ponikwoda
817612.0,68.13999938964844,0.0,1900,3.0,2 piętro,Śródmieście
418000.0,33.439998626708984,0.0,1900,1.0,3 piętro,Śródmieście
588535.0,65.4000015258789,0.0,1995,3.0,3 piętro,Ponikwoda
405090.0,38.58000183105469,1.0,2025,2.0,1 piętro,Ponikwoda
419160.0,39.91999816894531,1.0,2025,2.0,1 piętro,Ponikwoda
735000.0,68.0,0.0,2001,4.0,3 piętro,Wrotków
449079.0,32.099998474121094,1.0,2026,1.0,6 piętro,Czechów Południowy
416600.0,41.65999984741211,1.0,2025,2.0,3 piętro,Kośminek
539595.0,39.970001220703125,1.0,2026,2.0,parter,Czechów Północny
458900.0,48.54999923706055,0.0,1976,3.0,3 piętro,Dziesiąta
585000.0,55.40999984741211,1.0,2024,3.0,3 piętro,Felin
309100.0,30.90999984741211,1.0,2025,2.0,2 piętro,Kośminek
336500.0,33.650001525878906,1.0,2025,2.0,1 piętro,Kośminek
385000.0,48.0,0.0,1975,3.0,4 piętro,Kalinowszczyzna
749000.0,89.41000366210938,0.0,2004,3.0,2 piętro,Wrotków
277620.0,26.440000534057617,1.0,2025,1.0,4 piętro,Kośminek
1303448.25,93.16999816894531,1.0,2026,4.0,7 piętro,Czechów Południowy
450000.0,45.04999923706055,1.0,2023,2.0,1 piętro,Kośminek
403560.0,44.84000015258789,1.0,2023,2.0,parter,Czechów Północny
599000.0,53.5,0.0,2013,3.0,parter,Wieniawa
660000.0,66.55999755859375,0.0,2024,3.0,1 piętro,Czechów Północny
679000.0,54.20000076293945,1.0,2019,2.0,1 piętro,Śródmieście
1193570.0,70.20999908447266,1.0,2022,2.0,1 piętro,Śródmieście
1398600.0,74.0,1.0,2024,4.0,6 piętro,Stare Miasto
755000.0,60.2599983215332,1.0,2016,3.0,parter,Czechów Południowy
260000.0,21.219999313354492,0.0,1970,1.0,parter,Stare Miasto
679000.0,65.55000305175781,1.0,2014,3.0,parter,Węglin Południowy
995000.0,75.69999694824219,1.0,2016,4.0,5 piętro,Ponikwoda
